Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2281744,MH_4,COUNTRY,FIN,YEAR,2011,,,,,,,,,3.86,3.86,,,,2013-10-10T13:16:39Z,2011,2011-01-01,2011-12-31
2281774,MH_4,COUNTRY,FJI,YEAR,2011,,,,,,,,,1.9,1.9,,,,2013-10-10T13:16:40Z,2011,2011-01-01,2011-12-31
2281786,MH_4,COUNTRY,FRA,YEAR,2011,,,,,,,,,12.91,12.91,,,,2013-10-10T13:16:40Z,2011,2011-01-01,2011-12-31
2281827,MH_4,COUNTRY,GAB,YEAR,2011,,,,,,,,,0.62,0.62,,,,2013-10-10T13:16:41Z,2011,2011-01-01,2011-12-31
2281857,MH_4,COUNTRY,GEO,YEAR,2011,,,,,,,,,2.83,2.83,,,,2013-10-10T13:16:42Z,2011,2011-01-01,2011-12-31
2281875,MH_4,COUNTRY,GHA,YEAR,2011,,,,,,,,,2,2,,,,2013-10-10T13:16:43Z,2011,2011-01-01,2011-12-31
2281937,MH_4,COUNTRY,GRC,YEAR,2011,,,,,,,,,4.43,4.43,,,,2013-10-10T13:16:45Z,2011,2011-01-01,2011-12-31
2281968,MH_4,COUNTRY,GTM,YEAR,2011,,,,,,,,,1.46,1.46,,,,2013-10-10T13:16:46Z,2011,2011-01-01,2011-12-31
2281994,MH_4,COUNTRY,GUY,YEAR,2011,,,,,,,,,1.35,1.35,,,,2013-10-10T13:16:46Z,2011,2011-01-01,2011-12-31
2282006,MH_4,COUNTRY,HND,YEAR,2011,,,,,,,,,1.61,1.61,,,,2013-10-10T13:16:47Z,2011,2011-01-01,2011-12-31
2282046,MH_4,COUNTRY,HTI,YEAR,2011,,,,,,,,,0.61,0.61,,,,2013-10-10T13:16:48Z,2011,2011-01-01,2011-12-31
2282056,MH_4,COUNTRY,HUN,YEAR,2011,,,,,,,,,5.1,5.1,,,,2013-10-10T13:16:48Z,2011,2011-01-01,2011-12-31
2282124,MH_4,COUNTRY,IRN,YEAR,2011,,,,,,,,,3.6,3.6,,,,2013-10-10T13:16:50Z,2011,2011-01-01,2011-12-31
2282147,MH_4,COUNTRY,ISL,YEAR,2011,,,,,,,,,8.69,8.69,,,,2013-10-10T13:16:51Z,2011,2011-01-01,2011-12-31
2282189,MH_4,COUNTRY,ITA,YEAR,2011,,,,,,,,,5,5,,,,2013-10-10T13:16:52Z,2011,2011-01-01,2011-12-31
2282211,MH_4,COUNTRY,JAM,YEAR,2011,,,,,,,,,6.04,6.04,,,,2013-10-10T13:16:53Z,2011,2011-01-01,2011-12-31
2282236,MH_4,COUNTRY,JPN,YEAR,2011,,,,,,,,,4.94,4.94,,,,2013-10-10T13:16:54Z,2011,2011-01-01,2011-12-31
2282291,MH_4,COUNTRY,KGZ,YEAR,2011,,,,,,,,,4,4,,,,2013-10-10T13:16:55Z,2011,2011-01-01,2011-12-31
2282340,MH_4,COUNTRY,KNA,YEAR,2011,,,,,,,,,1.09,1.09,,,,2013-10-10T13:16:57Z,2011,2011-01-01,2011-12-31
2282417,MH_4,COUNTRY,LBN,YEAR,2011,,,,,,,,,4.8,4.8,,,,2013-10-10T13:17:00Z,2011,2011-01-01,2011-12-31
2282436,MH_4,COUNTRY,LCA,YEAR,2011,,,,,,,,,4.13,4.13,,,,2013-10-10T13:17:01Z,2011,2011-01-01,2011-12-31
2282472,MH_4,COUNTRY,LSO,YEAR,2011,,,,,,,,,1.8,1.8,,,,2013-10-10T13:17:02Z,2011,2011-01-01,2011-12-31
2282511,MH_4,COUNTRY,LVA,YEAR,2011,,,,,,,,,5.9,5.9,,,,2013-10-10T13:17:03Z,2011,2011-01-01,2011-12-31
2282561,MH_4,COUNTRY,MDA,YEAR,2011,,,,,,,,,3.24,3.24,,,,2013-10-10T13:17:04Z,2011,2011-01-01,2011-12-31
2282607,MH_4,COUNTRY,MEX,YEAR,2011,,,,,,,,,0.65,0.65,,,,2013-10-10T13:17:05Z,2011,2011-01-01,2011-12-31
2282631,MH_4,COUNTRY,MHL,YEAR,2011,,,,,,,,,0.4,0.4,,,,2013-10-10T13:17:06Z,2011,2011-01-01,2011-12-31
2282678,MH_4,COUNTRY,MLT,YEAR,2011,,,,,,,,,6.71,6.71,,,,2013-10-10T13:17:07Z,2011,2011-01-01,2011-12-31
2282725,MH_4,COUNTRY,MNG,YEAR,2011,,,,,,,,,2,2,,,,2013-10-10T13:17:09Z,2011,2011-01-01,2011-12-31
2282738,MH_4,COUNTRY,MOZ,YEAR,2011,,,,,,,,,0.16,0.16,,,,2013-10-10T13:17:09Z,2011,2011-01-01,2011-12-31
