Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2281262,MH_1,COUNTRY,BRN,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:20Z,2011,2011-01-01,2011-12-31
2281276,MH_1,COUNTRY,BTN,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:20Z,2011,2011-01-01,2011-12-31
2281289,MH_1,COUNTRY,BWA,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:21Z,2011,2011-01-01,2011-12-31
2281303,MH_1,COUNTRY,CAF,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:21Z,2011,2011-01-01,2011-12-31
2281315,MH_1,COUNTRY,CAN,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:21Z,2011,2011-01-01,2011-12-31
2281332,MH_1,COUNTRY,CHE,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:22Z,2011,2011-01-01,2011-12-31
2281353,MH_1,COUNTRY,CHL,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:23Z,2011,2011-01-01,2011-12-31
2281364,MH_1,COUNTRY,CHN,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:23Z,2011,2011-01-01,2011-12-31
2281374,MH_1,COUNTRY,CIV,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:24Z,2011,2011-01-01,2011-12-31
2281386,MH_1,COUNTRY,CMR,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:24Z,2011,2011-01-01,2011-12-31
2281400,MH_1,COUNTRY,COD,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:25Z,2011,2011-01-01,2011-12-31
2281409,MH_1,COUNTRY,COG,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:25Z,2011,2011-01-01,2011-12-31
2281423,MH_1,COUNTRY,COK,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:26Z,2011,2011-01-01,2011-12-31
2281443,MH_1,COUNTRY,COM,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:29Z,2011,2011-01-01,2011-12-31
2281454,MH_1,COUNTRY,CPV,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:29Z,2011,2011-01-01,2011-12-31
2281482,MH_1,COUNTRY,CRI,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:31Z,2011,2011-01-01,2011-12-31
2281502,MH_1,COUNTRY,CUB,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:31Z,2011,2011-01-01,2011-12-31
2281524,MH_1,COUNTRY,CYP,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:32Z,2011,2011-01-01,2011-12-31
2281547,MH_1,COUNTRY,CZE,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:33Z,2011,2011-01-01,2011-12-31
2281570,MH_1,COUNTRY,DEU,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:34Z,2011,2011-01-01,2011-12-31
2281584,MH_1,COUNTRY,DMA,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:34Z,2011,2011-01-01,2011-12-31
2281596,MH_1,COUNTRY,DNK,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:35Z,2011,2011-01-01,2011-12-31
2281608,MH_1,COUNTRY,DOM,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:35Z,2011,2011-01-01,2011-12-31
2281622,MH_1,COUNTRY,DZA,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:35Z,2011,2011-01-01,2011-12-31
2281645,MH_1,COUNTRY,ECU,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:36Z,2011,2011-01-01,2011-12-31
2281670,MH_1,COUNTRY,EGY,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:37Z,2011,2011-01-01,2011-12-31
2281685,MH_1,COUNTRY,ERI,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:37Z,2011,2011-01-01,2011-12-31
2281707,MH_1,COUNTRY,ESP,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:38Z,2011,2011-01-01,2011-12-31
2281725,MH_1,COUNTRY,EST,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:39Z,2011,2011-01-01,2011-12-31
2281740,MH_1,COUNTRY,ETH,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:39Z,2011,2011-01-01,2011-12-31
2281762,MH_1,COUNTRY,FIN,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:40Z,2011,2011-01-01,2011-12-31
2281779,MH_1,COUNTRY,FJI,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:40Z,2011,2011-01-01,2011-12-31
2281802,MH_1,COUNTRY,FRA,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:41Z,2011,2011-01-01,2011-12-31
2281817,MH_1,COUNTRY,FSM,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:41Z,2011,2011-01-01,2011-12-31
2281832,MH_1,COUNTRY,GAB,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:41Z,2011,2011-01-01,2011-12-31
2281864,MH_1,COUNTRY,GEO,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:42Z,2011,2011-01-01,2011-12-31
2281879,MH_1,COUNTRY,GHA,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:43Z,2011,2011-01-01,2011-12-31
2281894,MH_1,COUNTRY,GIN,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:43Z,2011,2011-01-01,2011-12-31
2281907,MH_1,COUNTRY,GMB,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:44Z,2011,2011-01-01,2011-12-31
2281921,MH_1,COUNTRY,GNB,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:44Z,2011,2011-01-01,2011-12-31
2281943,MH_1,COUNTRY,GRC,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:45Z,2011,2011-01-01,2011-12-31
2281956,MH_1,COUNTRY,GRD,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:45Z,2011,2011-01-01,2011-12-31
2281982,MH_1,COUNTRY,GTM,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:46Z,2011,2011-01-01,2011-12-31
2281997,MH_1,COUNTRY,GUY,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:46Z,2011,2011-01-01,2011-12-31
2282011,MH_1,COUNTRY,HND,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:47Z,2011,2011-01-01,2011-12-31
2282034,MH_1,COUNTRY,HRV,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:47Z,2011,2011-01-01,2011-12-31
2282049,MH_1,COUNTRY,HTI,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:48Z,2011,2011-01-01,2011-12-31
2282071,MH_1,COUNTRY,HUN,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:48Z,2011,2011-01-01,2011-12-31
2282079,MH_1,COUNTRY,IDN,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:49Z,2011,2011-01-01,2011-12-31
2282099,MH_1,COUNTRY,IRL,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:49Z,2011,2011-01-01,2011-12-31
2282112,MH_1,COUNTRY,IND,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:50Z,2011,2011-01-01,2011-12-31
2282129,MH_1,COUNTRY,IRN,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:50Z,2011,2011-01-01,2011-12-31
2282141,MH_1,COUNTRY,IRQ,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:50Z,2011,2011-01-01,2011-12-31
2282155,MH_1,COUNTRY,ISL,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:51Z,2011,2011-01-01,2011-12-31
2282177,MH_1,COUNTRY,ISR,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:51Z,2011,2011-01-01,2011-12-31
2282199,MH_1,COUNTRY,ITA,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:52Z,2011,2011-01-01,2011-12-31
2282215,MH_1,COUNTRY,JAM,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:53Z,2011,2011-01-01,2011-12-31
2282228,MH_1,COUNTRY,JOR,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:53Z,2011,2011-01-01,2011-12-31
2282254,MH_1,COUNTRY,JPN,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:54Z,2011,2011-01-01,2011-12-31
2282276,MH_1,COUNTRY,KAZ,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:55Z,2011,2011-01-01,2011-12-31
2282280,MH_1,COUNTRY,KEN,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:55Z,2011,2011-01-01,2011-12-31
2282306,MH_1,COUNTRY,KGZ,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:56Z,2011,2011-01-01,2011-12-31
2282319,MH_1,COUNTRY,KHM,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:57Z,2011,2011-01-01,2011-12-31
2282332,MH_1,COUNTRY,KIR,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:57Z,2011,2011-01-01,2011-12-31
2282347,MH_1,COUNTRY,KNA,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:16:58Z,2011,2011-01-01,2011-12-31
2282369,MH_1,COUNTRY,KOR,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:58Z,2011,2011-01-01,2011-12-31
2282392,MH_1,COUNTRY,KWT,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:16:59Z,2011,2011-01-01,2011-12-31
2282406,MH_1,COUNTRY,LAO,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:00Z,2011,2011-01-01,2011-12-31
2282420,MH_1,COUNTRY,LBN,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:00Z,2011,2011-01-01,2011-12-31
2282427,MH_1,COUNTRY,LBR,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:00Z,2011,2011-01-01,2011-12-31
2282441,MH_1,COUNTRY,LCA,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:01Z,2011,2011-01-01,2011-12-31
2282460,MH_1,COUNTRY,LKA,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:01Z,2011,2011-01-01,2011-12-31
2282476,MH_1,COUNTRY,LSO,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:02Z,2011,2011-01-01,2011-12-31
2282494,MH_1,COUNTRY,LTU,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:02Z,2011,2011-01-01,2011-12-31
2282505,MH_1,COUNTRY,LUX,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:03Z,2011,2011-01-01,2011-12-31
2282527,MH_1,COUNTRY,LVA,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:03Z,2011,2011-01-01,2011-12-31
2282539,MH_1,COUNTRY,MAR,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:03Z,2011,2011-01-01,2011-12-31
2282553,MH_1,COUNTRY,MCO,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:04Z,2011,2011-01-01,2011-12-31
2282576,MH_1,COUNTRY,MDA,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:04Z,2011,2011-01-01,2011-12-31
2282585,MH_1,COUNTRY,MDG,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:05Z,2011,2011-01-01,2011-12-31
2282599,MH_1,COUNTRY,MDV,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:05Z,2011,2011-01-01,2011-12-31
2282621,MH_1,COUNTRY,MEX,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:06Z,2011,2011-01-01,2011-12-31
2282636,MH_1,COUNTRY,MHL,YEAR,2011,,,,,,,,,No,,,,,2013-10-10T13:17:06Z,2011,2011-01-01,2011-12-31
2282654,MH_1,COUNTRY,MKD,YEAR,2011,,,,,,,,,Yes,,,,,2013-10-10T13:17:07Z,2011,2011-01-01,2011-12-31
