Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25881955,IHR07,COUNTRY,VNM,YEAR,2017,,,,,,,,,100,100,,,,2021-06-14T10:35:30Z,2017,2017-01-01,2017-12-31
25881968,IHR07,COUNTRY,YEM,YEAR,2017,,,,,,,,,100,100,,,,2021-06-14T10:35:30Z,2017,2017-01-01,2017-12-31
25881981,IHR07,COUNTRY,ZMB,YEAR,2017,,,,,,,,,40,40,,,,2021-06-14T10:35:30Z,2017,2017-01-01,2017-12-31
25881994,IHR07,COUNTRY,ZWE,YEAR,2017,,,,,,,,,60,60,,,,2021-06-14T10:35:31Z,2017,2017-01-01,2017-12-31
25869059,IHR07,COUNTRY,ZWE,YEAR,2011,,,,,,,,,50,50,,,,2021-06-14T10:31:17Z,2011,2011-01-01,2011-12-31
25869072,IHR07,COUNTRY,ATG,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:17Z,2011,2011-01-01,2011-12-31
25869085,IHR07,COUNTRY,ARG,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:17Z,2011,2011-01-01,2011-12-31
25869098,IHR07,COUNTRY,BHS,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:18Z,2011,2011-01-01,2011-12-31
25869111,IHR07,COUNTRY,BRB,YEAR,2011,,,,,,,,,75,75,,,,2021-06-14T10:31:18Z,2011,2011-01-01,2011-12-31
25869124,IHR07,COUNTRY,BLZ,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:18Z,2011,2011-01-01,2011-12-31
25869137,IHR07,COUNTRY,BOL,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:18Z,2011,2011-01-01,2011-12-31
